theta_deg,r_tip_nm,r_fret_nm,FRET_E_near_crux,plasmon_dlambda_over_lambda_tip
75.33834586466165,61.11012466663433,6.4602131790441994,0.25434333720223185,0.0019822709483656763
75.6390977443609,61.31766126876907,6.482152762698445,0.25050471038705535,0.001923536391911325
75.93984962406014,61.52477549729218,6.504047695428031,0.24672527869431732,0.00186665639766018
76.2406015037594,61.73146592554152,6.525897826414389,0.24300446664375516,0.0018115696388811323
76.54135338345864,61.93773112977421,6.547703005147559,0.2393416844473528,0.0017582168910746843
76.84210526315789,62.14356968917647,6.569463081427227,0.2357363292477836,0.0017065409578146797
77.14285714285714,62.34898018587335,6.591177905363754,0.2321877863109006,0.0016564865992669399
77.44360902255639,62.553961204938524,6.612847327379216,0.228695430172565,0.00160800046328635
77.74436090225564,62.75851133440401,6.6344711982084235,0.22525862574020736,0.0015610310189977156
78.04511278195488,62.962629165269945,6.656049368899965,0.22187672934962094,0.0015155284927691121
78.34586466165413,63.166313291514264,6.677581690817222,0.21854908977757717,0.0014714448064899383
78.64661654135338,63.36956231010237,6.699068015639393,0.21527504921093085,0.0014287335180691477
78.94736842105263,63.5723748209968,6.720508195362519,0.21205394417295437,0.0013873497640722226
79.24812030075188,63.774749427166896,6.7419020823005,0.20888510640770844,0.0013472502044185356
79.54887218045113,63.976684734598436,6.76324952908612,0.20576786372330774,0.0013083929690636638
79.84962406015038,64.17817935230316,6.784550388672048,0.2027015407949933,0.0012707376065940054
80.15037593984962,64.37923189232845,6.805804514331864,0.19968545992895373,0.0012342450346637089
80.45112781954887,64.57984096976683,6.827011759661065,0.19671894178788926,0.0011988774922066304
80.75187969924812,64.78000520276551,6.848171978578068,0.19380130607932522,0.0011645984933584363
81.05263157894737,64.97972321253596,6.8692850253252296,0.19093187220771088,0.0011313727830263962
81.35338345864662,65.1789936233633,6.890350754469833,0.18810995989136287,0.001099166294046795
81.65413533834587,65.37781506261588,6.911369020905107,0.1853348897453104,0.001067946105872001
81.95488721804512,65.57618616075467,6.932339679851209,0.18260598383112706,0.0010376804047314999
82.25563909774436,65.77410555134277,6.953262586856236,0.17992256617481908,0.0010083384452131661
82.55639097744361,65.97157187105472,6.974137597797213,0.1772839632538537,0.000979890513213127
82.85714285714286,66.16858375968594,6.994964568881086,0.17468950445440587,0.0009523078902043735
83.15789473684211,66.36513986016215,7.015743356645713,0.17213852249988637,0.0009255628187762241
83.45864661654136,66.5612388185486,7.036473817960851,0.16963035385182126,0.0008996284693984578
83.7593984962406,66.75687928405952,7.057155810029149,0.16716433908412517,0.0008744789083656474
84.06015037593984,66.95205990906736,7.077789190387121,0.16473982323180933,0.0008500890668788853
84.36090225563909,67.1467793491121,7.098373816906135,0.1623561561151427,0.0008264347112236425
84.66165413533834,67.34103626291042,7.118909547793388,0.16001269264027002,0.0008034924140040783
84.96240601503759,67.53482931236509,7.139396241592881,0.15770879307727087,0.0007812395263954884
85.26315789473684,67.72815716257409,7.159833757186404,0.1554438233166227,0.0007596541513781128
85.56390977443608,67.92101848183984,7.180221953794496,0.15321715510501338,0.000738715117916769
85.86466165413533,68.11341194167828,7.200560690977418,0.15102816626142,0.0007184019560521655
86.16541353383458,68.30533621682821,7.2208498286361245,0.14887624087435192,0.0006986948728709242
86.46616541353383,68.49678998526024,7.241089227013224,0.14676076948113345,0.0006795747293226671
86.76691729323308,68.68777192818597,7.261278746693945,0.14468114923007133,0.0006610230178535622
87.06766917293233,68.8782807300671,7.2814182486070935,0.14263678402633606,0.0006430218408269339
87.36842105263158,69.06831507862444,7.301507594026012,0.14062708466235108,0.0006255538897025946
87.66917293233082,69.25787366484697,7.321546644569537,0.13865146893346894,0.0006086024249475774
87.96992481203007,69.44695518300087,7.341535262202949,0.13670936173968004,0.0005921512566519843
88.27067669172932,69.63555833063847,7.3614733092389235,0.13480019517408137,0.0005761847258246068
88.57142857142857,69.82368180860728,7.381360648338483,0.13292340859880092,0.0005606876863439006
